date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal
2021-10-23,2022,TOR,vs,DAL,95,103,170.0,-190.0,217.5,5.0,105.0
2021-10-23,2022,CHI,vs,DET,97,82,-340.0,280.0,213.5,-8.0,104.0
2021-10-23,2022,LAC,vs,MEM,114,120,-175.0,155.0,226.0,-4.0,115.5
2021-10-23,2022,IND,vs,MIA,102,91,135.0,-155.0,222.0,3.0,107.5
2021-10-23,2022,SAS,vs,MIL,111,121,210.0,-250.0,225.5,6.0,114.5
2021-10-23,2022,MIN,vs,NOP,96,89,-310.0,260.0,228.5,-7.5,115.5
2021-10-23,2022,POR,vs,PHX,134,105,-155.0,135.0,229.0,-3.0,116.5
2021-10-24,2022,HOU,vs,BOS,97,107,180.0,-210.0,221.5,5.0,113.0
2021-10-24,2022,BKN,vs,CHA,95,111,-420.0,350.0,233.0,-9.0,114.5
2021-10-24,2022,SAC,vs,GSW,107,119,130.0,-150.0,234.5,3.0,114.5
2021-10-24,2022,LAL,vs,MEM,121,118,-210.0,180.0,225.5,-5.5,115.0
2021-10-24,2022,NYK,vs,ORL,104,110,-900.0,600.0,212.0,-12.0,108.0
2021-10-24,2022,OKC,vs,PHI,103,115,400.0,-500.0,216.0,9.5,106.0
2021-10-25,2022,CHA,vs,BOS,129,140,110.0,-130.0,225.0,2.0,115.0
2021-10-25,2022,TOR,vs,CHI,108,111,115.0,-135.0,213.5,2.0,109.5
2021-10-25,2022,DEN,vs,CLE,87,99,-500.0,400.0,221.0,-9.5,107.0
2021-10-25,2022,ATL,vs,DET,122,104,-750.0,525.0,212.5,-11.5,104.5
2021-10-25,2022,IND,vs,MIL,109,119,-105.0,-115.0,229.5,1.0,117.5
2021-10-25,2022,MIN,vs,NOP,98,107,-220.0,190.0,224.5,-5.5,113.5
2021-10-25,2022,MIA,vs,ORL,107,90,-1100.0,700.0,211.5,-13.5,108.0
2021-10-25,2022,LAC,vs,POR,116,86,-140.0,120.0,229.5,-2.5,117.0
2021-10-25,2022,BKN,vs,WAS,104,90,-240.0,200.0,229.0,-6.0,111.5
2021-10-26,2022,UTA,vs,DEN,122,110,-320.0,265.0,218.5,-7.5,106.5
2021-10-26,2022,OKC,vs,GSW,98,106,450.0,-600.0,223.5,11.0,108.5
2021-10-26,2022,DAL,vs,HOU,116,106,-650.0,475.0,222.5,-11.0,109.0
2021-10-26,2022,SAS,vs,LAL,121,125,-135.0,115.0,220.0,-2.0,109.0
2021-10-26,2022,NYK,vs,PHI,112,99,-120.0,100.0,217.0,-1.0,105.5
2021-10-27,2022,NOP,vs,ATL,99,102,175.0,-200.0,220.5,5.0,108.5
2021-10-27,2022,ORL,vs,CHA,111,120,180.0,-210.0,221.0,5.5,107.0
2021-10-27,2022,LAC,vs,CLE,79,92,-350.0,290.0,219.0,-8.5,106.0
2021-10-27,2022,TOR,vs,IND,118,100,-120.0,100.0,214.0,-1.0,105.5
2021-10-27,2022,OKC,vs,LAL,123,115,190.0,-220.0,217.0,5.5,106.5
2021-10-27,2022,POR,vs,MEM,116,96,-135.0,115.0,233.0,-2.5,117.5
2021-10-27,2022,BKN,vs,MIA,93,106,-160.0,140.0,218.0,-3.5,106.5
2021-10-27,2022,MIL,vs,MIN,108,113,-235.0,195.0,231.0,-5.5,113.0
2021-10-27,2022,PHX,vs,SAC,107,110,-360.0,300.0,224.5,-8.0,110.0
2021-10-27,2022,BOS,vs,WAS,107,116,-175.0,155.0,224.0,-4.0,109.0
2021-10-28,2022,WAS,vs,ATL,122,111,150.0,-170.0,222.5,4.0,109.5
2021-10-28,2022,PHI,vs,DET,110,102,-600.0,450.0,211.0,-11.0,102.5
2021-10-28,2022,GSW,vs,MEM,101,104,-240.0,200.0,228.0,-6.0,116.0
2021-10-28,2022,CHI,vs,NYK,103,104,-120.0,100.0,216.5,-1.5,104.5
2021-10-28,2022,DAL,vs,SAS,104,99,-260.0,220.0,219.5,-6.5,107.0
2021-10-28,2022,HOU,vs,UTA,91,122,375.0,-450.0,222.5,9.5,113.5
2021-10-29,2022,MIA,vs,CHA,114,99,-280.0,240.0,221.5,-7.0,106.0
2021-10-29,2022,LAL,vs,CLE,113,101,-350.0,290.0,221.5,-8.0,107.0
2021-10-29,2022,DEN,vs,DAL,106,75,-165.0,145.0,216.5,-4.0,105.0
2021-10-29,2022,BKN,vs,IND,105,98,-410.0,340.0,223.0,-8.5,107.5
2021-10-29,2022,POR,vs,LAC,111,92,-160.0,140.0,223.5,-3.5,113.5
2021-10-29,2022,TOR,vs,ORL,110,109,-460.0,380.0,206.5,-9.5,105.5
2021-10-29,2022,NOP,vs,SAC,109,113,100.0,-120.0,221.0,1.5,108.5
2021-10-30,2022,PHI,vs,ATL,122,94,-165.0,145.0,216.5,-3.5,105.0
2021-10-30,2022,WAS,vs,BOS,115,112,-130.0,110.0,223.5,-2.0,113.0
2021-10-30,2022,PHX,vs,CLE,101,92,-500.0,400.0,216.0,-10.0,105.0
2021-10-30,2022,MIN,vs,DEN,91,93,-125.0,105.0,219.5,-1.5,106.0
2021-10-30,2022,MEM,vs,MIA,103,129,-155.0,135.0,215.0,-3.5,105.0
2021-10-30,2022,NOP,vs,NYK,117,123,300.0,-360.0,214.0,8.0,104.0
2021-10-30,2022,GSW,vs,OKC,103,82,-900.0,600.0,217.0,-12.5,105.0
2021-10-30,2022,DET,vs,ORL,110,103,-240.0,200.0,207.5,-6.0,105.0
2021-10-30,2022,MIL,vs,SAS,93,102,-280.0,240.0,223.5,-7.0,109.0
2021-10-30,2022,IND,vs,TOR,94,97,-145.0,125.0,212.0,-3.0,103.5
2021-10-30,2022,CHI,vs,UTA,107,99,140.0,-160.0,218.5,3.5,111.0
2021-10-31,2022,BKN,vs,DET,117,91,-900.0,600.0,211.0,-12.0,102.0
2021-10-31,2022,LAL,vs,HOU,95,85,-650.0,475.0,224.5,-11.0,109.0
2021-10-31,2022,CHA,vs,POR,125,113,105.0,-125.0,231.0,2.0,112.0
2021-10-31,2022,DAL,vs,SAC,105,99,-185.0,165.0,218.5,-4.5,107.0
2021-10-31,2022,MIL,vs,UTA,95,107,165.0,-185.0,222.0,4.5,114.5
2021-11-01,2022,BOS,vs,CHI,114,128,-140.0,120.0,215.5,-3.0,110.5
2021-11-01,2022,CHA,vs,CLE,110,113,-210.0,180.0,220.0,-5.0,106.0
2021-11-01,2022,MEM,vs,DEN,106,97,-135.0,115.0,215.5,-2.0,105.5
2021-11-01,2022,LAC,vs,OKC,99,94,-800.0,550.0,210.0,-12.5,103.0
2021-11-01,2022,MIN,vs,ORL,97,115,-380.0,320.0,217.0,-8.5,109.0
2021-11-01,2022,PHI,vs,POR,113,103,105.0,-125.0,221.5,2.0,108.0
2021-11-01,2022,IND,vs,SAS,131,118,-140.0,120.0,215.5,-2.5,105.0
2021-11-01,2022,NYK,vs,TOR,104,113,-300.0,250.0,209.0,-7.5,103.0
2021-11-01,2022,ATL,vs,WAS,118,111,-200.0,175.0,222.0,-5.5,106.0
2021-11-02,2022,LAL,vs,HOU,119,117,-600.0,450.0,219.5,-11.0,107.0
2021-11-02,2022,DAL,vs,MIA,110,125,120.0,-140.0,209.5,2.5,103.5
2021-11-02,2022,DET,vs,MIL,89,117,160.0,-180.0,211.5,4.5,108.5
2021-11-02,2022,PHX,vs,NOP,112,100,-450.0,375.0,215.0,-10.0,111.0
2021-11-02,2022,UTA,vs,SAC,119,113,-410.0,340.0,223.5,-9.5,108.5
2021-11-03,2022,BKN,vs,ATL,117,108,-185.0,165.0,221.0,-4.5,109.0
2021-11-03,2022,ORL,vs,BOS,79,92,250.0,-300.0,212.5,7.0,108.5
2021-11-03,2022,GSW,vs,CHA,114,92,-240.0,200.0,226.5,-6.0,109.5
2021-11-03,2022,PHI,vs,CHI,103,98,-140.0,120.0,215.5,-2.5,109.0
2021-11-03,2022,SAS,vs,DAL,108,109,110.0,-130.0,217.0,2.0,106.5
2021-11-03,2022,MEM,vs,DEN,108,106,105.0,-125.0,215.5,1.0,105.5
2021-11-03,2022,MIN,vs,LAC,115,126,120.0,-140.0,212.5,2.5,107.0
2021-11-03,2022,SAC,vs,NOP,112,99,-220.0,190.0,219.0,-6.0,111.0
2021-11-03,2022,IND,vs,NYK,111,98,-115.0,-105.0,216.0,-1.0,105.5
2021-11-03,2022,CLE,vs,POR,107,104,180.0,-210.0,216.5,5.5,105.5
2021-11-03,2022,WAS,vs,TOR,100,109,-160.0,140.0,212.0,-3.5,104.0
2021-11-04,2022,MIA,vs,BOS,78,95,-265.0,225.0,213.5,-6.5,108.0
2021-11-04,2022,PHX,vs,HOU,123,111,-700.0,500.0,220.0,-11.5,108.0
2021-11-04,2022,LAL,vs,OKC,104,107,-650.0,475.0,214.0,-10.5,105.0
2021-11-04,2022,DET,vs,PHI,98,109,170.0,-190.0,207.5,4.5,102.0
2021-11-04,2022,ATL,vs,UTA,98,116,100.0,-120.0,218.5,1.5,111.5
2021-11-05,2022,DET,vs,BKN,90,96,400.0,-500.0,210.5,9.5,107.5
2021-11-05,2022,SAC,vs,CHA,140,110,-135.0,115.0,232.0,-2.0,110.0
2021-11-05,2022,TOR,vs,CLE,101,102,-230.0,195.0,204.0,-6.0,99.0
2021-11-05,2022,POR,vs,IND,110,106,-210.0,180.0,222.5,-6.0,109.0
2021-11-05,2022,MIN,vs,LAC,84,104,120.0,-140.0,215.5,2.5,111.0
2021-11-05,2022,WAS,vs,MEM,115,87,-140.0,120.0,220.5,-2.5,111.0
2021-11-05,2022,GSW,vs,NOP,126,85,-480.0,390.0,213.5,-9.5,108.5
2021-11-05,2022,MIL,vs,NYK,98,113,-165.0,145.0,217.0,-3.5,104.0
2021-11-05,2022,ORL,vs,SAS,89,102,150.0,-170.0,213.0,4.0,104.0
2021-11-06,2022,PHX,vs,ATL,121,117,-165.0,145.0,222.0,-3.0,108.5
2021-11-06,2022,DAL,vs,BOS,107,104,-160.0,140.0,211.0,-3.5,107.5
2021-11-06,2022,DEN,vs,HOU,95,94,-700.0,500.0,215.0,-11.5,103.0
2021-11-06,2022,POR,vs,LAL,105,90,-205.0,180.0,223.5,-5.5,108.0
2021-11-06,2022,CHI,vs,PHI,105,114,-170.0,150.0,215.0,-4.0,102.5
2021-11-06,2022,MIA,vs,UTA,118,115,-110.0,-110.0,212.0,0.0,107.5
2021-11-07,2022,TOR,vs,BKN,103,116,135.0,-155.0,210.0,3.5,103.5
2021-11-07,2022,LAC,vs,CHA,120,106,-250.0,210.0,224.5,-6.0,108.5
2021-11-07,2022,NYK,vs,CLE,109,126,-310.0,260.0,207.5,-7.5,100.5
2021-11-07,2022,GSW,vs,HOU,120,107,-1000.0,650.0,218.5,-13.0,106.5
2021-11-07,2022,SAC,vs,IND,91,94,-140.0,120.0,225.0,-2.5,114.5
2021-11-07,2022,WAS,vs,MIL,101,94,-105.0,-115.0,219.5,1.0,112.5
2021-11-07,2022,OKC,vs,SAS,99,94,145.0,-165.0,213.5,3.5,104.0
2021-11-07,2022,ORL,vs,UTA,107,100,500.0,-700.0,211.0,11.0,109.0
2021-11-08,2022,GSW,vs,ATL,127,113,-160.0,140.0,222.0,-3.5,108.0
2021-11-08,2022,CHI,vs,BKN,118,95,-120.0,100.0,216.5,-0.0,104.5
2021-11-08,2022,LAL,vs,CHA,126,123,-135.0,115.0,225.5,-2.5,107.5
2021-11-08,2022,DEN,vs,MIA,113,96,105.0,-125.0,203.0,1.5,100.0
2021-11-08,2022,MEM,vs,MIN,125,118,-185.0,165.0,221.0,-4.5,105.0
2021-11-08,2022,DAL,vs,NOP,108,92,-400.0,330.0,210.5,-9.0,107.0
2021-11-08,2022,PHI,vs,NYK,96,103,105.0,-125.0,213.5,2.0,103.5
2021-11-08,2022,SAC,vs,PHX,104,109,135.0,-155.0,224.0,3.5,113.5
2021-11-09,2022,UTA,vs,ATL,110,98,-360.0,300.0,223.0,-8.5,107.5
2021-11-09,2022,PHI,vs,MIL,109,118,240.0,-280.0,215.0,6.5,109.0
2021-11-09,2022,LAC,vs,POR,117,109,-145.0,125.0,220.0,-3.0,107.0
2021-11-10,2022,ORL,vs,BKN,90,123,400.0,-500.0,211.0,10.0,104.0
2021-11-10,2022,MEM,vs,CHA,108,118,-190.0,170.0,228.0,-4.5,110.5
2021-11-10,2022,CHI,vs,DAL,117,107,-165.0,145.0,215.0,-3.5,103.0
2021-11-10,2022,HOU,vs,DET,104,112,-140.0,120.0,211.5,-2.5,103.0
2021-11-10,2022,DEN,vs,IND,101,98,130.0,-150.0,205.0,3.0,104.0
2021-11-10,2022,LAL,vs,MIA,120,117,190.0,-220.0,215.0,5.5,103.5
2021-11-10,2022,NYK,vs,MIL,100,112,-160.0,140.0,216.0,-3.5,108.0
2021-11-10,2022,GSW,vs,MIN,123,110,-320.0,265.0,222.5,-7.5,107.0
2021-11-10,2022,NOP,vs,OKC,100,108,-180.0,160.0,208.5,-4.0,102.0
2021-11-10,2022,PHX,vs,POR,119,109,-210.0,180.0,225.0,-5.0,109.5
2021-11-10,2022,SAS,vs,SAC,136,117,-115.0,-105.0,222.5,-1.0,108.0
2021-11-10,2022,BOS,vs,TOR,104,88,-165.0,145.0,206.0,-3.0,101.0
2021-11-10,2022,CLE,vs,WAS,94,97,140.0,-160.0,208.5,3.5,101.0
2021-11-11,2022,UTA,vs,IND,100,111,-550.0,425.0,215.0,-10.5,105.5
2021-11-11,2022,LAC,vs,MIA,112,109,-220.0,190.0,211.5,-5.5,104.5
2021-11-11,2022,PHI,vs,TOR,109,115,-175.0,155.0,212.0,-4.0,104.0
2021-11-12,2022,DEN,vs,ATL,105,96,-160.0,140.0,214.5,-3.0,104.0
2021-11-12,2022,NOP,vs,BKN,112,120,360.0,-430.0,214.5,9.5,104.5
2021-11-12,2022,GSW,vs,CHI,119,93,-220.0,190.0,222.0,-5.5,112.0
2021-11-12,2022,SAS,vs,DAL,109,123,125.0,-145.0,220.0,2.5,107.5
2021-11-12,2022,CLE,vs,DET,98,78,-185.0,165.0,200.0,-4.5,97.0
2021-11-12,2022,BOS,vs,MIL,122,113,-200.0,175.0,209.0,-5.5,106.0
2021-11-12,2022,LAL,vs,MIN,83,107,-125.0,105.0,223.5,-0.0,108.0
2021-11-12,2022,CHA,vs,NYK,104,96,115.0,-135.0,225.0,2.5,109.0
2021-11-12,2022,MEM,vs,PHX,94,119,115.0,-135.0,222.5,2.0,113.5
2021-11-12,2022,HOU,vs,POR,92,104,250.0,-300.0,222.5,7.0,108.0
2021-11-12,2022,OKC,vs,SAC,105,103,175.0,-200.0,218.5,5.0,105.0
2021-11-13,2022,CLE,vs,BOS,91,89,-135.0,115.0,202.0,-2.0,104.5
2021-11-13,2022,TOR,vs,DET,121,127,-340.0,280.0,203.0,-7.5,100.0
2021-11-13,2022,NOP,vs,MEM,112,101,140.0,-160.0,218.5,3.5,111.0
2021-11-13,2022,UTA,vs,MIA,105,111,-350.0,290.0,212.0,-9.0,103.0
2021-11-13,2022,LAC,vs,MIN,129,102,-275.0,235.0,221.0,-7.0,108.5
2021-11-13,2022,IND,vs,PHI,118,113,-180.0,160.0,214.0,-4.5,105.0
2021-11-13,2022,ORL,vs,WAS,92,104,180.0,-210.0,203.0,5.0,98.0
2021-11-14,2022,OKC,vs,BKN,96,120,330.0,-400.0,215.5,9.0,105.0
2021-11-14,2022,LAC,vs,CHI,90,100,-165.0,145.0,219.0,-3.5,111.0
2021-11-14,2022,CHA,vs,GSW,106,102,180.0,-210.0,227.5,5.5,111.5
2021-11-14,2022,ATL,vs,MIL,120,100,-130.0,110.0,224.0,-2.0,114.5
2021-11-14,2022,HOU,vs,PHX,89,115,320.0,-380.0,221.5,8.5,112.0
2021-11-14,2022,DEN,vs,POR,124,95,-250.0,210.0,208.0,-6.0,102.0
2021-11-14,2022,LAL,vs,SAS,114,106,-140.0,120.0,219.5,-2.0,106.0
2021-11-15,2022,CLE,vs,BOS,92,98,150.0,-170.0,199.0,4.0,102.0
2021-11-15,2022,LAL,vs,CHI,103,121,105.0,-125.0,216.0,2.0,109.5
2021-11-15,2022,DAL,vs,DEN,111,101,-210.0,180.0,209.0,-5.5,103.5
2021-11-15,2022,MEM,vs,HOU,136,102,-750.0,525.0,219.0,-11.5,108.0
2021-11-15,2022,NYK,vs,IND,92,84,-150.0,130.0,211.0,-3.0,102.5
2021-11-15,2022,OKC,vs,MIA,90,103,225.0,-265.0,207.0,6.5,101.0
2021-11-15,2022,WAS,vs,NOP,105,100,-170.0,150.0,208.5,-4.5,107.5
2021-11-15,2022,ATL,vs,ORL,129,111,-600.0,450.0,215.0,-10.5,108.5
2021-11-15,2022,MIN,vs,PHX,96,99,150.0,-170.0,222.0,4.0,112.5
2021-11-15,2022,DET,vs,SAC,107,129,160.0,-180.0,214.0,4.0,104.0
2021-11-15,2022,POR,vs,TOR,118,113,-150.0,130.0,216.5,-3.0,105.5
2021-11-16,2022,BKN,vs,GSW,99,117,-145.0,125.0,223.5,-2.5,108.5
2021-11-16,2022,UTA,vs,PHI,120,85,-600.0,450.0,216.5,-11.5,106.5
2021-11-16,2022,LAC,vs,SAS,106,92,-300.0,250.0,221.5,-8.0,107.0
2021-11-17,2022,ATL,vs,BOS,110,99,-200.0,175.0,216.5,-5.0,110.0
2021-11-17,2022,POR,vs,CHI,112,107,-160.0,140.0,221.5,-3.5,112.0
2021-11-17,2022,BKN,vs,CLE,109,99,-600.0,450.0,206.5,-9.5,100.5
2021-11-17,2022,PHX,vs,DAL,105,98,-360.0,300.0,212.0,-8.0,107.0
2021-11-17,2022,OKC,vs,HOU,101,89,-150.0,130.0,214.5,-3.0,105.5
2021-11-17,2022,DET,vs,IND,97,89,225.0,-265.0,206.0,6.5,100.0
2021-11-17,2022,MIL,vs,LAL,109,102,-420.0,350.0,223.0,-9.0,109.5
2021-11-17,2022,MIA,vs,NOP,113,98,-275.0,235.0,210.5,-6.5,106.5
2021-11-17,2022,NYK,vs,ORL,98,104,-750.0,525.0,207.0,-11.5,105.0
2021-11-17,2022,MIN,vs,SAC,107,97,-145.0,125.0,228.0,-2.5,109.5
2021-11-17,2022,CHA,vs,WAS,97,87,-120.0,100.0,220.5,-1.0,106.5
2021-11-18,2022,CLE,vs,GSW,89,104,400.0,-500.0,208.5,10.0,101.5
2021-11-18,2022,MEM,vs,LAC,120,108,-110.0,-110.0,220.5,0.0,112.0
2021-11-18,2022,DEN,vs,PHI,89,103,-320.0,265.0,209.0,-7.5,102.0
2021-11-18,2022,MIN,vs,SAS,115,90,-130.0,110.0,220.0,-2.0,106.5
2021-11-18,2022,UTA,vs,TOR,119,103,-500.0,400.0,214.5,-10.0,105.5
2021-11-18,2022,MIA,vs,WAS,112,97,-265.0,225.0,206.5,-6.5,100.0
2021-11-19,2022,DEN,vs,CHI,108,114,130.0,-150.0,206.0,3.5,105.0
2021-11-19,2022,PHX,vs,DAL,112,104,-350.0,290.0,211.0,-8.5,104.0
2021-11-19,2022,DET,vs,GSW,102,105,105.0,-125.0,201.0,1.5,98.0
2021-11-19,2022,CHA,vs,IND,121,118,-105.0,-115.0,216.0,1.0,109.5
2021-11-19,2022,NOP,vs,LAC,94,81,155.0,-175.0,214.5,4.5,109.5
2021-11-19,2022,BOS,vs,LAL,130,108,-110.0,-110.0,213.0,0.0,104.0
2021-11-19,2022,MIL,vs,OKC,96,89,-1000.0,650.0,215.5,-12.5,105.5
2021-11-19,2022,BKN,vs,ORL,115,113,-500.0,400.0,209.0,-9.5,107.0
2021-11-19,2022,SAC,vs,TOR,89,108,-165.0,145.0,221.0,-3.5,107.5
2021-11-20,2022,ATL,vs,CHA,115,105,-300.0,250.0,226.5,-7.5,109.5
2021-11-20,2022,NYK,vs,HOU,106,99,-550.0,425.0,213.5,-11.0,104.0
2021-11-20,2022,MIN,vs,MEM,138,95,-140.0,120.0,221.0,-2.5,113.0
2021-11-20,2022,WAS,vs,MIA,103,100,115.0,-135.0,207.0,2.0,100.0
2021-11-20,2022,IND,vs,NOP,111,94,-310.0,260.0,206.5,-7.5,105.0
2021-11-20,2022,BOS,vs,OKC,111,105,-450.0,375.0,205.0,-9.5,101.0
2021-11-20,2022,MIL,vs,ORL,117,108,-850.0,575.0,215.5,-12.5,109.5
2021-11-20,2022,POR,vs,PHI,118,111,-290.0,245.0,217.0,-7.5,106.0
2021-11-20,2022,SAC,vs,UTA,105,123,270.0,-330.0,221.0,7.5,113.5
2021-11-21,2022,LAC,vs,DAL,97,91,-215.0,185.0,209.0,-5.5,101.0
2021-11-21,2022,PHX,vs,DEN,126,97,-500.0,400.0,208.5,-11.0,103.0
2021-11-21,2022,DET,vs,LAL,116,121,250.0,-300.0,213.0,7.0,104.5
2021-11-21,2022,CHI,vs,NYK,109,103,-210.0,180.0,213.0,-5.5,104.0
2021-11-21,2022,GSW,vs,TOR,119,104,-400.0,330.0,217.0,-9.0,106.0
2021-11-22,2022,CLE,vs,BKN,112,117,190.0,-220.0,208.5,5.5,103.0
2021-11-22,2022,WAS,vs,CHA,103,109,-180.0,160.0,216.0,-4.5,103.5
2021-11-22,2022,BOS,vs,HOU,108,90,-700.0,500.0,213.5,-12.0,103.0
2021-11-22,2022,CHI,vs,IND,77,109,-125.0,105.0,216.5,-1.5,106.5
2021-11-22,2022,UTA,vs,MEM,118,119,-500.0,400.0,221.5,-11.0,112.5
2021-11-22,2022,NOP,vs,MIN,96,110,135.0,-155.0,214.0,3.5,103.5
2021-11-22,2022,ATL,vs,OKC,113,101,-900.0,600.0,212.0,-13.5,103.5
2021-11-22,2022,MIL,vs,ORL,123,92,-1400.0,800.0,218.5,-13.0,111.0
2021-11-22,2022,SAC,vs,PHI,94,102,-200.0,175.0,220.5,-5.0,107.5
2021-11-22,2022,SAS,vs,PHX,111,115,180.0,-210.0,220.0,5.5,112.0
2021-11-23,2022,LAC,vs,DAL,104,112,-150.0,130.0,213.5,-2.5,103.0
2021-11-23,2022,POR,vs,DEN,119,100,-420.0,350.0,212.5,-10.0,104.0
2021-11-23,2022,NYK,vs,LAL,106,100,-185.0,165.0,214.5,-4.5,105.5
2021-11-23,2022,DET,vs,MIA,92,100,450.0,-600.0,208.5,10.5,101.5
2021-11-24,2022,SAS,vs,ATL,106,124,145.0,-165.0,222.5,3.5,108.0
2021-11-24,2022,BOS,vs,BKN,104,123,-125.0,105.0,217.5,-1.5,106.5
2021-11-24,2022,ORL,vs,CHA,99,106,280.0,-340.0,219.0,8.0,107.0
2021-11-24,2022,HOU,vs,CHI,118,113,400.0,-500.0,217.5,9.5,111.5
2021-11-24,2022,MIL,vs,DET,114,93,-1600.0,900.0,213.0,-15.0,103.5
2021-11-24,2022,IND,vs,LAL,116,124,-250.0,210.0,217.0,-6.5,107.0
2021-11-24,2022,MIN,vs,MIA,113,101,-110.0,-110.0,213.5,0.0,103.5
2021-11-24,2022,GSW,vs,PHI,116,96,-500.0,400.0,216.5,-10.0,105.5
2021-11-24,2022,CLE,vs,PHX,115,120,250.0,-300.0,211.5,7.0,108.5
2021-11-24,2022,SAC,vs,POR,125,121,140.0,-160.0,225.5,3.5,110.0
2021-11-24,2022,MEM,vs,TOR,113,126,-155.0,135.0,218.0,-3.5,105.5
2021-11-24,2022,OKC,vs,UTA,104,110,750.0,-1200.0,208.0,14.0,108.0
2021-11-24,2022,NOP,vs,WAS,127,102,145.0,-165.0,211.0,3.5,104.0
2021-11-26,2022,MEM,vs,ATL,100,132,-105.0,-115.0,227.0,1.0,109.5
2021-11-26,2022,SAS,vs,BOS,96,88,160.0,-180.0,213.5,4.5,108.5
2021-11-26,2022,ORL,vs,CHI,88,123,375.0,-450.0,212.5,9.5,108.5
2021-11-26,2022,LAC,vs,DET,107,96,-750.0,525.0,205.5,-11.5,100.0
2021-11-26,2022,DEN,vs,MIL,109,120,205.0,-245.0,215.5,6.5,110.0
2021-11-26,2022,CHA,vs,MIN,133,115,-130.0,110.0,226.5,-2.0,108.0
2021-11-26,2022,UTA,vs,NOP,97,98,-1000.0,650.0,218.5,-13.5,110.5
2021-11-26,2022,NYK,vs,PHX,97,118,145.0,-165.0,214.0,4.0,108.0
2021-11-26,2022,GSW,vs,POR,118,103,-240.0,200.0,225.0,-6.0,110.0
2021-11-26,2022,LAL,vs,SAC,137,141,-300.0,250.0,229.0,-7.5,109.5
2021-11-26,2022,IND,vs,TOR,114,97,-190.0,170.0,209.0,-5.0,101.0
2021-11-26,2022,OKC,vs,WAS,99,101,235.0,-275.0,209.5,6.0,102.5
2021-11-27,2022,HOU,vs,CHA,146,143,175.0,-210.0,227.5,5.0,111.0
2021-11-27,2022,CHI,vs,MIA,104,107,-115.0,-105.0,209.5,-1.0,101.0
2021-11-27,2022,PHI,vs,MIN,120,121,-270.0,220.0,218.0,-7.0,105.5
2021-11-27,2022,UTA,vs,NOP,127,105,-1000.0,650.0,215.0,-12.5,109.5
2021-11-27,2022,ATL,vs,NYK,90,99,-340.0,270.0,217.0,-8.0,104.5
2021-11-27,2022,CLE,vs,ORL,105,92,-500.0,375.0,204.5,-10.0,105.0
2021-11-27,2022,BKN,vs,PHX,107,113,-130.0,110.0,226.0,-1.5,114.0
2021-11-27,2022,DAL,vs,WAS,114,120,-250.0,210.0,213.0,-6.5,104.5
2021-11-28,2022,TOR,vs,BOS,97,109,105.0,-125.0,207.0,2.0,105.5
2021-11-28,2022,LAL,vs,DET,110,106,-525.0,400.0,214.5,-10.5,103.5
2021-11-28,2022,LAC,vs,GSW,90,105,120.0,-140.0,215.5,2.5,104.0
2021-11-28,2022,IND,vs,MIL,100,118,115.0,-135.0,216.5,2.0,110.5
2021-11-28,2022,MEM,vs,SAC,128,101,-170.0,150.0,223.0,-4.0,107.0
2021-11-29,2022,CHI,vs,CHA,133,119,-200.0,175.0,224.5,-5.5,109.5
2021-11-29,2022,DAL,vs,CLE,96,114,-260.0,220.0,210.5,-6.5,102.5
2021-11-29,2022,MIA,vs,DEN,111,120,-150.0,130.0,205.5,-3.0,99.0
2021-11-29,2022,MIN,vs,IND,100,98,-170.0,150.0,220.5,-4.0,106.5
2021-11-29,2022,LAC,vs,NOP,104,123,-280.0,240.0,210.5,-7.0,108.0
2021-11-29,2022,HOU,vs,OKC,102,89,-140.0,120.0,217.5,-2.5,105.5
2021-11-29,2022,PHI,vs,ORL,101,96,-1200.0,750.0,205.5,-14.0,104.0
2021-11-29,2022,UTA,vs,POR,129,107,-280.0,240.0,221.5,-7.0,108.0
2021-11-29,2022,SAS,vs,WAS,116,99,135.0,-155.0,214.5,3.0,104.5
2021-11-30,2022,POR,vs,DET,110,92,-350.0,290.0,209.5,-7.5,101.5
2021-11-30,2022,PHX,vs,GSW,104,96,-155.0,135.0,222.5,-3.0,108.0
2021-11-30,2022,SAC,vs,LAL,92,117,-110.0,-110.0,224.0,0.0,108.5
2021-11-30,2022,TOR,vs,MEM,91,98,-150.0,130.0,214.5,-3.0,109.5
2021-11-30,2022,BKN,vs,NYK,112,110,-240.0,200.0,215.0,-6.0,105.5
2021-12-01,2022,IND,vs,ATL,111,114,-135.0,115.0,217.5,-2.0,105.5
2021-12-01,2022,MIL,vs,CHA,127,125,-360.0,300.0,230.5,-9.0,112.0
2021-12-01,2022,MIA,vs,CLE,85,111,-150.0,130.0,206.5,-3.0,100.5
2021-12-01,2022,NOP,vs,DAL,107,139,150.0,-170.0,216.0,4.0,105.0
2021-12-01,2022,ORL,vs,DEN,108,103,280.0,-340.0,208.0,8.0,101.0
2021-12-01,2022,OKC,vs,HOU,110,114,-135.0,115.0,216.5,-2.5,105.0
2021-12-01,2022,WAS,vs,MIN,115,107,-170.0,150.0,217.0,-3.5,105.0
2021-12-01,2022,BOS,vs,PHI,88,87,-155.0,135.0,206.5,-3.0,99.5
